csi,lambda,gamma,w,k,h,target
7.87740726381954e+19,0.726128660538106,0.269179134509596,7483.01000984107,1.4996348756275,1.09551,0
1.16168365309697e+19,0.774439381845879,0.299634839391134,7692.2062573155,1.82237687188709,1.794949,0
4.97166638894329e+18,0.792359611002426,0.40219458860413,9822.98342897952,2.85468942933555,2.729528,0
1.39787572822293e+19,0.75170432955339,0.727376988673039,18153.0138739706,2.79538975879343,2.590358,0
2.01031281328461e+19,0.753371574022925,0.93225310543877,23739.6603739598,3.83651729853787,4.174868,0
1.81520407201996e+19,0.754267405019504,0.388578675165121,9471.0714876868,2.56005643769336,3.138263,0.00188080840667404
5.9263927175787e+19,0.745235059731374,0.251899219766967,6997.73510251052,3.70605692348651,2.918291,0.0245246715614881
4.19597959682599e+18,0.796826672588593,0.409512871729277,9262.68939526879,2.69882433627307,2.832059,0
7.00744192068355e+16,0.739903834783839,0.685262357674246,6351.08912304895,6.25682602510808,8.61789,0.0352804896350094
4.47107831060812e+17,0.832578410477142,0.45602029386858,8820.92595194601,1.86660909199765,1.590402,0.0716616978478603
2.27794568076551e+16,0.73816376248073,0.830442459759782,10334.8619865792,7.10719372066047,4.704926,0.00208050891612432
2.67920351691978e+17,0.678373133482647,0.515370294460955,7862.31369088511,1.78577675610292,1.524251,0.00794077356879797
1.01355351139432e+18,0.70629012510997,0.962394175088489,17252.4314263653,2.65795416939077,2.226746,0.00685995801152117
1.07255366992954e+18,0.772883405711047,0.480788131507281,9538.72441705963,1.66108978537882,1.919824,0.00328038609124048
1.50272087236771e+19,0.793317502698112,0.6123730728712,16562.4623766392,1.79394461870419,2.814044,0.544823330966428
1.64970092250819e+19,0.761665931821108,0.299595630924492,7759.9070941354,1.74590608007472,2.411903,0.13218317163409
1.06901317156794e+19,0.766759813911438,0.250978323842699,6153.57405592548,2.1731325756163,1.626656,0.093386070815539
8.08104755617316e+18,0.76197984503031,0.57312027875555,13924.1707321074,1.83163841357641,2.969654,0.0343272133115907
9.20036383580832e+18,0.758602492471231,0.598026075250079,13980.7663697932,3.92415499316692,4.945397,0
1.56580528918308e+19,0.766292649870347,0.732696613117755,19067.172661897,2.65693839373709,3.378059,0.00255135179475285
7.3731700871529e+18,0.750019501827107,0.36423463735238,8011.52927229433,2.55531915217987,4.539242,0.0358509930609698
9.38939657577467e+19,0.728104991537718,0.235117706887986,6463.70698753499,2.79419822824701,4.188518,0.273629051479266
1.61380483894038e+19,0.788361102158703,0.395406631966944,8761.11168677187,3.30178090381353,2.577224,0.0162973030086108
1.73805495152734e+17,0.76359851012434,0.437483884162171,4933.69840387572,1.61475261739012,2.498609,0.366526016783196
3.68257370083307e+17,0.79169897957316,0.479806574140527,8130.99099881623,2.11255659733229,1.813019,0.00371536324136656
9.00577433047876e+17,0.745377161758053,0.712289498264596,12380.9275795132,4.33033061692229,7.2307,0.00961780727145822
3.86904490767214e+17,0.658837050901985,0.75278346977934,11369.281365753,3.52639341242265,2.799206,0
5.3447306110472e+16,0.679695767176982,0.946330189072617,11798.1558941512,2.59592239079069,1.936553,0.00413602131596125
8.82972942672072e+17,0.79999033461977,0.407785736180737,7989.94881790777,1.618615377332,1.5353,0
3.14409198369838e+18,0.807045275265906,0.371293451543798,8888.23898761924,1.34758620469856,1.969578,0.457784456465616
1.40463090949296e+18,0.783566409429639,0.232263471964422,4882.72134586741,2.59245426128735,3.764444,0.0133006365802334
2.20900499972468e+18,0.804607543463242,0.282470223795775,6284.41907891343,2.08096907615008,2.209667,0
2.78678026348147e+18,0.767917338727118,0.810697121898868,15942.5350857471,2.1795572736973,1.538148,0.0530795826423792
3.97592758777683e+18,0.757001368635243,0.631175572739812,13661.1209649739,2.82339295576602,2.126249,0.00791799187163456
1.03704423168709e+19,0.750825805641394,0.841837702919547,17240.8417219673,4.18378700535136,4.08056,0
9.88182275089715e+18,0.700334491685951,0.229615852471951,5069.84836568716,2.5288950376541,1.990461,0.0232775392784332
1.67894378561179e+17,0.776601374321722,0.57482677028755,8568.90618925012,2.63238685703709,3.497366,0.00130817446862774
1.88922393442145e+18,0.74755320022276,0.909142029351733,14880.8398882209,2.32090083870257,2.27765,0
7.32246123983335e+16,0.71969023810908,0.718304746187172,9246.70156611125,4.93951339471298,4.965344,0
1.64268242760289e+16,0.782265968135418,0.621178032037304,8105.9691235378,2.6716051716953,3.66845,0.00284290104644991
1.26335597785706e+18,0.758425779883667,0.505463314875955,9053.10701125974,3.41344312683092,2.860265,0.00149908834281376
6.62881787824985e+17,0.678545529762804,0.84186768266447,13886.2137363421,3.255392803977,3.122801,0
5.17936397322382e+17,0.674546568547682,1,16594.8672494306,2.56019784844463,4.092809,0.0170551211878114
8.51252392799548e+17,0.687728045471575,0.808444591049353,13355.236180138,4.75261242308115,3.143162,0.150972610092275
3.61437743844202e+16,0.685255210643657,0.697772994154081,8342.86892484184,5.53677248457694,3.697892,0.00498267830531562
1.08417896137921e+18,0.789867066142419,0.266741759773985,4928.67327397687,1.62813873885971,1.959721,0
6.03655454419499e+17,0.772961246837694,0.327460431638274,5671.35713163905,2.03651267116989,1.809438,0.0290570747231738
1.6821563881408e+17,0.781198018733627,0.377224399621558,6074.81113463087,2.22200243438025,2.267801,0
6.40945513247142e+17,0.767053815192752,0.423627158620653,7258.83237823821,2.12390961917175,1.541146,0.0476065104640925
1.70222687094807e+17,0.762668751846226,0.987481692389704,15383.5178482888,2.50422807825808,3.193403,0.011760814079288
3.57334275081998e+17,0.758290023308647,0.565210824507519,8745.61509194452,4.6439714851127,4.344281,0
1.90928872561659e+19,0.725926120751021,0.685404413533834,12979.5978906273,5.00691471354513,4.584446,0
1.12480111824389e+21,0.692004741560052,0.402038227563097,13107.9735626714,1.49040643473085,1.891244,0
4.11574814755599e+19,0.670809528922624,0.694607442887794,9766.62091018131,9.79330981509311,10.94701,0.00282351432388628
1.91560622041375e+15,0.732869311735483,0.555297181811562,4036.11127890187,9.4826641630052,6.89599,0.0158253058123836
2.37273847031845e+16,0.701366585182463,0.384395499382982,3466.88766417846,2.16869125396947,2.587334,0.00222588718004357
3.64851399690499e+17,0.643291557885133,0.900592483917012,13554.1360908061,2.41511772289094,3.283043,0.00211181451120057
5.43332798901577e+17,0.629346497251418,1,15010.5408415209,3.45184939380629,2.219945,0.0358490996855023
3.90532831447538e+17,0.642979030713695,1,15052.7813932044,2.84157842936473,2.432081,0
5.49740003899893e+17,0.668842366079165,0.977971547450721,16029.7111716389,2.59593447118919,3.470093,0.0011055631934962
7.53611050276563e+17,0.692334690214894,0.901539434015305,14475.8969808917,6.22865576884683,4.376507,0.00503411174748347
1.05155934929762e+19,0.685217664264713,0.798565878670451,11950.6162133663,4.55293080557821,3.995336,0
4.87377719541239e+19,0.692272582171928,0.591876402372874,11773.349439592,5.08219541687949,8.2684,0.100035058710436
2.22461309796657e+17,0.710840181015412,0.860492053455027,13127.3830563046,4.53289896226572,4.726958,0
2.46585785240242e+20,0.67401558252719,0.698920077989696,14510.6488232441,5.97394331075668,4.828025,0.0152814218337112
2.37722381739138e+20,0.669133334426715,0.503325976197574,10391.7867746966,2.1657513531086,1.800791,0
3.55801798295885e+19,0.718132750709585,0.913180956751583,15295.694488451,2.46356266657574,2.277239,0
6.3729187307336e+20,0.690483629742024,0.388109088713386,13180.0889981891,1.56017104358197,1.970273,0
9.33694492509187e+19,0.666905941261156,0.537288105291664,9609.02633339604,2.45102981154776,1.95108,0
17257735647543.9,0.730212009264068,0.957988484578634,5910.69231485568,1.53414213072205,2.444495,0.014492797132535
2.1277522106888e+18,0.67008594707207,0.425256365090715,6169.59519642959,1.38188064718862,1.846938,0
2.70749476081166e+19,0.624545992639965,1,21058.1595872646,3.15789109968008,3.714305,0
3.9289974504941e+18,0.609363214289461,1,18068.2949623735,3.00186443799545,4.85531,0.00214758366235834
1.82954357883394e+18,0.627418568619104,0.910019137964495,15833.2816284412,3.4340224969948,3.067883,0
4.49229258080173e+17,0.646742160142205,0.492709362724148,7461.29647884496,3.90098281313228,3.513509,0
1.66768149495952e+17,0.654753335985475,1,14389.3387662675,2.23430608546242,1.983159,0
8.1192340359823e+19,0.639271010690803,0.625966218926451,11908.712706724,4.64526613096347,5.88252,0.00267538453121763
2.04777747634721e+20,0.584176723149691,0.352068938841419,8770.64285386954,2.19430783328492,2.993246,0.063242204084649
1.66251391941514e+17,0.692550499191434,0.982377237960577,14284.9361299691,2.14500032771073,1.961062,0
2.14415106789799e+20,0.621702781530816,0.460657413167694,10537.9541456621,1.99834509180931,2.316809,0
3.82595324708743e+20,0.599984627119334,0.418980929607924,11732.4304899062,2.3300729269082,1.675399,0
1.17255465425079e+18,0.724059514793238,0.873050713723784,15086.7715085084,2.22862896272482,2.428367,0
3.7927906536813e+20,0.626512553707002,0.383472526874642,11160.332906456,2.04628588417601,2.141483,0
1.70304085020922e+20,0.635623292948778,0.428026043399005,9913.98527123422,2.08309178981075,3.038807,0
1.69299850366881e+15,0.731048745389188,0.962394175088489,7737.18325700244,1.76685001592807,1.789058,0
5.18493166697588e+18,0.643230166198467,0.37846898213546,6764.37970487451,3.16770224307647,2.300999,0.0123952573595858
2.70754736501771e+19,0.632978137022512,0.446980315990268,9770.0504169141,2.77230191920631,1.799225,0
2.73371253790709e+19,0.624967806606369,0.615093534325425,13779.7981993085,2.65709279151162,1.973584,0.0144335312261881
3.19329420257301e+19,0.617560892585407,0.975551321346239,21618.6313630445,3.87742908164181,4.020428,0
3.1468202372528e+19,0.62879541395763,0.379524121595184,8092.24403415979,2.07863645878538,2.356973,0
8.15257833456929e+17,0.662516947016037,0.559543159330107,8044.47999887355,2.8423176373133,2.308898,0
2.92648635397453e+19,0.640492124139096,0.482951246978205,9851.32353482777,3.35350749688586,2.489627,0.00222762238039864
1.31115678412954e+20,0.597328704277583,0.412764172795402,10026.2402627155,2.50310113586297,2.087789,0.00202041633441019
8.75416435558998e+17,0.695028245981015,0.932474278895597,14478.5521122361,2.22131685795976,1.985476,0
2.19992108733474e+20,0.63163126721162,0.460699396483425,9895.36814711797,1.8192270210728,2.459858,0
2.99228502726389e+20,0.588737187664908,0.368348563779557,9793.93784831541,2.3805176214564,3.271913,0.131201395385393
1.38396383191685e+18,0.717316374973785,0.848874110607471,12008.8016623859,4.59878220320257,7.47082,0.00247378712405788
6.68048054793079e+18,0.706461951223525,0.816564218411734,12289.6287313938,8.75200631069312,9.00999,0
1.65437202884848e+18,0.716612451252258,0.795506605319174,13440.0608228421,3.03853626834385,4.875827,0.00288579768345076
2.55191585390042e+17,0.721888370410676,0.477983473766127,6988.0652109884,2.60170002187461,3.260969,0.00658478256862161
4.24003679653382e+17,0.650843868193607,0.256211139964008,3725.33051239547,3.02881226706606,3.098765,0
1.17300743999415e+18,0.664260300159622,0.232557535238818,3743.81546454494,3.46916545323072,3.674474,0
2.92176575091059e+18,0.718348968158114,0.376569931898397,7700.16421174467,1.92564539200995,2.628911,0.00200609532355411
3.75635566623911e+19,0.622847621687153,0.321253175815168,7472.90368870304,2.07923868466675,1.511327,0.0604920779275887
3.78726316665855e+19,0.616725360700257,0.376989898856734,8406.16881753498,2.24209142526495,2.263961,0
2.13201474893296e+18,0.667777039981684,0.885543446588537,16259.5093177929,3.43672312118209,3.202355,0
1.20872244827162e+18,0.678119705812382,0.776744195199128,12614.7745404842,11.2137759338056,7.0477,0.00645209746029352
5.77389506523996e+18,0.667926084504036,0.624041272590117,10277.4047283521,4.690437654552,4.632302,0
1.78239481088012e+17,0.70883145457472,0.976250085265509,14897.3937277424,3.04265314025338,3.062042,0
3.61168630342964e+17,0.732310400940595,0.913130054670962,13365.0605365107,2.18670988159456,1.840061,0.00259593843006978
5.29035039319094e+17,0.712589727331252,0.847016246324276,13758.2963658159,3.01595913124502,3.766163,0
3.30283091354261e+16,0.733565882360899,0.995594309490144,13096.3146554782,3.34817543395345,3.273653,0
4.14298287437093e+16,0.735005647635042,1,14067.4344992982,1.86142452263858,1.70812,0
2.82234274401531e+17,0.736064023329094,1,16359.2834322951,1.5568747579101,1.982123,0.00139783985123165
3.15546375482853e+17,0.72535726775196,0.334981183565369,5307.39185062309,2.89838184277457,1.985159,0.297485805447858
1.18589777143253e+18,0.670170189983117,0.373851376233279,6259.27579372552,2.50273779606132,3.791726,0.0120717799759561
5.58149148089726e+17,0.701187725922988,0.388087632713124,6805.61413760609,2.47230886535956,3.176954,0
5.6681524484264e+17,0.715648398802795,0.557733563999234,9935.15111286427,1.87466697337768,2.365871,0.00148528067729825
4.3398526785063e+18,0.657178520324647,0.197964060838711,3701.69467328026,2.33830014975061,1.691115,0.0255053037069817
6.16836187356438e+18,0.665561135790127,0.398485147965485,7661.90704925535,2.64376477284919,2.369171,0
1.75757518149821e+18,0.681619741534932,1,18160.2162902227,2.22957339011762,1.936968,0
7.71941286183369e+17,0.698506994327049,1,17665.8973724857,2.78851025085148,2.171906,0.00425050078058309
2.47422058292809e+17,0.704012029232871,1,15949.7505668448,2.43013574250909,1.826746,0.00962943227315316
1.03623197117178e+17,0.715393882055391,1,14710.8354980861,2.13119386729522,1.932214,0
3.80365240299027e+16,0.717926165739655,1,13228.8139061295,2.56918197659199,1.868555,0.001144577686915
3.99935453695612e+16,0.691177596101038,1,12709.843381254,2.67177340126394,1.974082,0.00332018713434623
1.1097259617708e+17,0.715677330426832,1,14886.6253283755,2.42139235464245,1.922221,0.00351904726810293
2.08301867405704e+18,0.725098516141531,1,18568.6389598401,1.83457558606539,2.526608,0.00152862934362341
4.16197125298202e+18,0.742537322861137,0.953786871017121,20981.2078258595,2.70481380209001,2.939327,0
2.01454620599673e+17,0.75528821487759,0.854038792635248,13652.2485377803,3.29307510599477,3.516185,0
4.75565912469498e+18,0.730812629976686,0.44480068040007,9723.09572847814,2.1496357965685,1.732115,0.0157049521052035
7.00033372242706e+17,0.742428430427538,0.909921142671681,16799.2917043568,2.6053969156656,3.664805,0.00146810998914937
2.09455946227325e+18,0.730001336424259,0.610503296687301,11035.1011791026,2.73411473902998,3.848393,0.00226778568071606
4.63029126820722e+18,0.690979786270775,0.403228342177209,8562.05663714278,2.00110701840701,2.459606,0
5.79605955323576e+18,0.686659896987828,0.713124143586748,15213.1926463136,2.69576368465446,2.785106,0
4.49112280907646e+18,0.689444945081919,1,20056.8860834838,2.66343340978093,1.993671,0.00193400984117154
4.23937410671262e+18,0.706732675849942,1,20827.4286376379,4.46627832813289,4.339427,0
4.78836374945171e+18,0.706948941163249,0.770821821589755,14818.7243235202,2.4292790530065,2.837162,0
2.00779470657912e+18,0.725529341055108,0.678704891993286,11544.773727157,2.83550525195352,3.941864,0.00536641617440936
6.23959695560353e+17,0.705362893035916,0.882411698761908,14054.6083883771,3.45118761072251,2.782178,0
5.36970231490269e+17,0.702111335289625,0.918607907550727,15154.7308412262,5.67578088163948,3.746504,0
2.19597082655472e+18,0.722530350762122,0.829476596451652,16429.2439165489,2.87461700264741,4.813253,0.00235981759356907
2.86213483612468e+18,0.73552436720642,0.659956224811599,13991.126602739,4.31899121253109,2.739038,0.00232605917301643
4.96002226265772e+18,0.730885087940137,0.557039823033009,12069.6762502554,2.89719342529967,3.200837,0
1.00683153247344e+18,0.707750455103883,0.81086167150918,13066.2834865106,2.72018345191427,4.061846,0.00106282598986862
1.69973749009503e+18,0.731151481969228,0.548069974244045,9628.71926783419,4.15146060616877,3.250049,0.156917415669259
3.92598331165392e+18,0.767670951864195,0.432722319274897,9309.88219520905,1.39489595494644,1.356078,0
5.43435388995529e+18,0.755509129891062,0.444300161223457,9310.56600314267,1.50139463877455,2.318159,0.951901026844796
4.39952434066567e+18,0.711112751416453,0.375698076959752,6552.76522186321,2.96963113408181,4.463507,0.251493480365639
2.11894671993495e+17,0.687718458048427,0.491870518649734,7621.8520510563,1.55482704053434,1.940842,0.00489189755754194
6.16686436776925e+17,0.691203651137193,0.489662442810881,7475.81130240937,1.41155462061056,1.951307,0
5.62802153534766e+17,0.695070105839699,0.489662442810881,7426.70560444794,1.25044557101902,1.574205,0.00257149635892451
7.33949377070058e+18,0.727397711234558,0.316380239013967,5742.97048282745,2.13537066113527,3.287027,0.180543186468975
6.69510928078575e+18,0.748101459648097,0.371969902127838,6437.70205389336,1.71186414687521,1.531309,0.00970387782320714
3.08844974033707e+17,0.690534651953509,0.437353582135846,6227.75107247658,3.53126091273767,4.238438,0
2.95716992893008e+17,0.67797879961702,0.275433840477346,4269.27636513112,1.86101841701432,1.428618,0.0149384461595141
3.37444999390962e+17,0.67691101373211,0.304940893897854,4749.50574526871,2.24843775891265,1.95508,0
5.8225019307922e+18,0.687289910301572,0.313015848181452,6512.12852673067,2.04378778232655,1.697275,0.00514904197179056
4.35954214660799e+18,0.718242180052669,0.383772102673545,7636.20677563618,1.86838027812602,2.185733,0
8.21581339714345e+18,0.797050986462093,0.572376000616667,13512.0588603843,2.35019135544742,1.755868,0.173078751231436
1.15705574502294e+18,0.834686911373319,0.774037793137094,17161.0592565137,2.1312519785652,1.890467,0
2.56591317804182e+18,0.834116856742632,0.721783896417437,17194.8102181679,2.94317614763483,4.773848,0.0768923029013233
1.49855630859954e+18,0.772810642823927,0.415977711645119,7982.86045128577,1.93855016186334,1.779559,0.00451271596715608
6.94274355806006e+17,0.709278573682741,0.766618167540453,11635.4125126072,3.04299771749568,2.473886,0
6.7594835852075e+16,0.699168800789386,1,14109.8535458307,1.86056408682291,2.336942,0
7.71319331435552e+16,0.698528726080526,1,14238.9597499963,1.68968901251939,1.621911,0
3.52850187238265e+16,0.695069336187123,1,13080.185616211,1.91076754010456,1.825615,0
2.13269866241463e+16,0.689829593697791,1,12114.3983348148,1.77571702992161,1.633694,0
1.53431665034442e+16,0.68954103243508,1,11626.1875742616,1.5194990877866,1.242122,0.00332709221982608
9.61599372309317e+15,0.68587500922865,0.952500170531019,10788.8640441821,1.71591596240585,1.345574,0.00231970169468199
1.20495259572825e+16,0.683419941086226,0.826640143133196,9376.86302036978,1.75286949710934,1.539313,0
5.50772936227983e+16,0.692778674153593,0.906250848125439,11913.4763525128,2.21937474403164,1.660618,0.0163660376599419
1.14307712819964e+18,0.720039877065653,0.987481692389704,18076.8320048214,2.19337809425199,2.261243,0
1.08792459218653e+18,0.734695353813716,1,18351.5732078035,2.8337064845968,1.970345,0.0115010477694157
1.4178000393544e+17,0.803658977206382,0.474581868421393,8129.66175558753,2.35827988980869,3.695174,0.644446451099778
1.64303238341849e+18,0.791577373124007,0.389719712041633,7639.66078076266,2.20258759901992,2.759246,0.0198235960139715
8.41047946875577e+17,0.719768602004857,0.720950971725616,12475.3819422577,3.31430876012939,4.661045,0.00572752573359148
1.90543328586146e+17,0.706574290607979,0.971844394755654,15274.6997230814,1.93927624141101,1.604642,0
1.48414782526017e+17,0.705491957404732,1,15289.0238179908,1.57115443400663,1.877978,0.00105047192402608
9.08518803250221e+16,0.702958596265207,1,14544.1456461096,1.63909093440619,2.040368,0
7.3717328129207e+16,0.701424352481664,1,14138.889712216,1.75191924841361,2.368031,0.00186086480271463
5.09146775136966e+16,0.694707340395505,1,13331.5465580349,2.50113004838302,3.708314,0.00607881185101211
3.21374272787226e+16,0.689748379333665,1,12756.2879547244,2.19057106384744,1.739505,0.00130423763494592
2.96615285327824e+16,0.688301304595996,1,12690.1863264611,2.80756271208399,2.686484,0
2.55484391648671e+16,0.689279698565111,1,12442.2237854791,3.16879603438972,4.068152,0
6.7086955914223e+16,0.683690771632546,1,13620.1778187963,2.07264671349566,2.447093,0
2.85194981295494e+17,0.681944982190613,1,15341.604706691,1.87866794717558,2.459483,0.00137706190550668
1.08032733804984e+18,0.682529736674935,1,17363.2405969367,5.51990443100065,4.866626,0
3.75167026575094e+17,0.682981843464828,0.957988484578634,15366.4054937451,3.89508167858674,3.598823,0
